,date,Year,Month,Advertiser,Product,Brand,연령대,광고횟수,시청자수,GRP,도달자수,도달율 1+,도달율 3+,도달율 5+,도달율 7+,도달율 9+
579,2016-2,2016,2,한불모터스,한불모터스푸조2008,푸조,50대,130,5686185,182.9,1872209,60.2,24.8,11.5,5.8,3.0
580,2016-2,2016,2,한불모터스,한불모터스푸조2008,푸조,60대,130,4552627,144.9,1694541,53.9,19.7,8.7,3.7,1.4
581,2016-2,2016,2,한불모터스,한불모터스푸조2008,푸조,개인,130,25976790,115.2,9865959,43.8,15.4,6.3,3.1,1.4
582,2016-2,2016,2,한불모터스,한불모터스푸조3008,푸조,20대,22,24350,0.7,24342,0.7,0.0,0.0,0.0,0.0
583,2016-2,2016,2,한불모터스,한불모터스푸조3008,푸조,30대,22,47883,1.2,43750,1.1,0.0,0.0,0.0,0.0
584,2016-2,2016,2,한불모터스,한불모터스푸조3008,푸조,40대,22,124781,3.0,105297,2.6,0.0,0.0,0.0,0.0
585,2016-2,2016,2,한불모터스,한불모터스푸조3008,푸조,50대,22,246608,7.9,190487,6.1,0.4,0.0,0.0,0.0
586,2016-2,2016,2,한불모터스,한불모터스푸조3008,푸조,60대,22,412863,13.1,288424,9.2,0.8,0.0,0.0,0.0
587,2016-2,2016,2,한불모터스,한불모터스푸조3008,푸조,개인,22,883118,3.9,673274,3.0,0.2,0.0,0.0,0.0
588,2016-2,2016,2,한불모터스,한불모터스푸조508,푸조,20대,66,41734,1.2,39249,1.1,0.0,0.0,0.0,0.0
589,2016-2,2016,2,한불모터스,한불모터스푸조508,푸조,30대,66,83423,2.0,81991,2.0,0.0,0.0,0.0,0.0
590,2016-2,2016,2,한불모터스,한불모터스푸조508,푸조,40대,66,396716,9.6,283842,6.9,0.4,0.2,0.0,0.0
591,2016-2,2016,2,한불모터스,한불모터스푸조508,푸조,50대,66,573277,18.4,398650,12.8,1.4,0.1,0.0,0.0
592,2016-2,2016,2,한불모터스,한불모터스푸조508,푸조,60대,66,1005997,32.0,608358,19.4,3.3,0.9,0.2,0.0
593,2016-2,2016,2,한불모터스,한불모터스푸조508,푸조,개인,66,2139221,9.5,1444465,6.4,0.7,0.2,0.0,0.0
594,2016-2,2016,2,한불모터스,한불푸조308,푸조,20대,220,662542,19.1,517027,14.9,0.8,0.1,0.0,0.0
595,2016-2,2016,2,한불모터스,한불푸조308,푸조,30대,220,1343311,32.4,955581,23.0,1.7,0.2,0.0,0.0
596,2016-2,2016,2,한불모터스,한불푸조308,푸조,40대,220,2973849,72.1,1577428,38.3,6.7,2.6,1.4,0.3
597,2016-2,2016,2,한불모터스,한불푸조308,푸조,50대,220,3527364,113.4,1492217,48.0,14.2,6.0,3.2,1.4
598,2016-2,2016,2,한불모터스,한불푸조308,푸조,60대,220,4395176,139.9,1554379,49.5,17.2,8.8,5.0,2.9
599,2016-2,2016,2,한불모터스,한불푸조308,푸조,개인,220,13753300,61.0,6716023,29.8,6.2,2.6,1.4,0.6
600,2016-2,2016,2,혼다코리아,혼다ACCORD,혼다,20대,1,2813,0.1,2813,0.1,0.0,0.0,0.0,0.0
601,2016-2,2016,2,혼다코리아,혼다ACCORD,혼다,30대,1,8240,0.2,8240,0.2,0.0,0.0,0.0,0.0
602,2016-2,2016,2,혼다코리아,혼다ACCORD,혼다,40대,1,20417,0.5,20417,0.5,0.0,0.0,0.0,0.0
603,2016-2,2016,2,혼다코리아,혼다ACCORD,혼다,50대,1,7459,0.2,7459,0.2,0.0,0.0,0.0,0.0
604,2016-2,2016,2,혼다코리아,혼다ACCORD,혼다,60대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
605,2016-2,2016,2,혼다코리아,혼다ACCORD,혼다,개인,1,44712,0.2,44712,0.2,0.0,0.0,0.0,0.0
606,2016-2,2016,2,혼다코리아,혼다파일럿,혼다,20대,1,3342,0.1,3342,0.1,0.0,0.0,0.0,0.0
607,2016-2,2016,2,혼다코리아,혼다파일럿,혼다,30대,1,2924,0.1,2924,0.1,0.0,0.0,0.0,0.0
608,2016-2,2016,2,혼다코리아,혼다파일럿,혼다,40대,1,4776,0.1,4776,0.1,0.0,0.0,0.0,0.0
609,2016-2,2016,2,혼다코리아,혼다파일럿,혼다,50대,1,11813,0.4,11813,0.4,0.0,0.0,0.0,0.0
610,2016-2,2016,2,혼다코리아,혼다파일럿,혼다,60대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
611,2016-2,2016,2,혼다코리아,혼다파일럿,혼다,개인,1,25039,0.1,25039,0.1,0.0,0.0,0.0,0.0
1044,2016-3,2016,3,BMW코리아,BMWI8,BMW,20대,13,1944890,56.2,523994,15.1,10.0,3.3,1.8,0.4
1045,2016-3,2016,3,BMW코리아,BMWI8,BMW,30대,13,2404260,58.0,427666,10.3,7.5,4.8,3.3,3.1
1046,2016-3,2016,3,BMW코리아,BMWI8,BMW,40대,13,4958177,120.3,976475,23.7,18.3,10.0,6.1,4.1
1047,2016-3,2016,3,BMW코리아,BMWI8,BMW,50대,13,6029851,193.9,1109245,35.7,28.4,16.6,11.2,7.6
1048,2016-3,2016,3,BMW코리아,BMWI8,BMW,60대,13,6947953,221.2,1047268,33.3,27.2,18.4,14.7,11.1
1049,2016-3,2016,3,BMW코리아,BMWI8,BMW,개인,13,23518756,104.3,4419284,19.6,15.0,8.4,5.7,4.1
1050,2016-3,2016,3,BMW코리아,BMW미니클럽맨,BMW,20대,1031,1819281,52.5,934083,27.0,5.0,1.9,0.6,0.5
1051,2016-3,2016,3,BMW코리아,BMW미니클럽맨,BMW,30대,1031,4286285,103.4,1464021,35.3,13.9,5.4,2.9,1.2
1052,2016-3,2016,3,BMW코리아,BMW미니클럽맨,BMW,40대,1031,5262868,127.7,1860710,45.1,17.4,8.5,3.0,1.4
1053,2016-3,2016,3,BMW코리아,BMW미니클럽맨,BMW,50대,1031,3402146,109.4,1381118,44.4,15.0,5.0,2.9,1.2
1054,2016-3,2016,3,BMW코리아,BMW미니클럽맨,BMW,60대,1031,2506254,79.8,1025934,32.7,9.9,3.5,1.8,1.1
1055,2016-3,2016,3,BMW코리아,BMW미니클럽맨,BMW,개인,1031,19395672,86.0,7705589,34.2,11.1,4.5,1.9,0.9
1056,2016-3,2016,3,BMW코리아,BMW코리아7시리즈,BMW,20대,221,992316,28.7,625184,18.1,1.6,0.4,0.1,0.1
1057,2016-3,2016,3,BMW코리아,BMW코리아7시리즈,BMW,30대,221,2160915,52.1,1059703,25.6,5.0,1.5,0.8,0.7
1058,2016-3,2016,3,BMW코리아,BMW코리아7시리즈,BMW,40대,221,4427964,107.4,1745106,42.3,14.5,5.5,2.6,1.5
1059,2016-3,2016,3,BMW코리아,BMW코리아7시리즈,BMW,50대,221,5115307,164.5,1690055,54.4,21.9,9.4,5.2,3.9
1060,2016-3,2016,3,BMW코리아,BMW코리아7시리즈,BMW,60대,221,5899792,187.8,1745902,55.6,26.4,13.1,7.0,3.6
1061,2016-3,2016,3,BMW코리아,BMW코리아7시리즈,BMW,개인,221,20373335,90.3,7866069,34.9,11.3,4.9,2.4,1.5
1062,2016-3,2016,3,볼보자동차코리아,볼보XC90,볼보,20대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1063,2016-3,2016,3,볼보자동차코리아,볼보XC90,볼보,30대,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1064,2016-3,2016,3,볼보자동차코리아,볼보XC90,볼보,40대,1,3956,0.1,3956,0.1,0.0,0.0,0.0,0.0
1065,2016-3,2016,3,볼보자동차코리아,볼보XC90,볼보,50대,1,720,0.0,720,0.0,0.0,0.0,0.0,0.0
1066,2016-3,2016,3,볼보자동차코리아,볼보XC90,볼보,60대,1,3749,0.1,3749,0.1,0.0,0.0,0.0,0.0
1067,2016-3,2016,3,볼보자동차코리아,볼보XC90,볼보,개인,1,8425,0.0,8425,0.0,0.0,0.0,0.0,0.0
1068,2016-3,2016,3,아우디코리아,아우디A3스포트백,아우디,20대,202,372177,10.7,256053,7.4,0.7,0.5,0.0,0.0
1069,2016-3,2016,3,아우디코리아,아우디A3스포트백,아우디,30대,202,712703,17.2,455089,11.0,1.3,0.3,0.0,0.0
1070,2016-3,2016,3,아우디코리아,아우디A3스포트백,아우디,40대,202,1383634,33.6,646519,15.7,3.2,1.4,0.6,0.4
1071,2016-3,2016,3,아우디코리아,아우디A3스포트백,아우디,50대,202,709727,22.8,357492,11.5,3.4,0.5,0.3,0.0
1072,2016-3,2016,3,아우디코리아,아우디A3스포트백,아우디,60대,202,434449,13.8,244211,7.8,1.3,0.2,0.2,0.0
1073,2016-3,2016,3,아우디코리아,아우디A3스포트백,아우디,개인,202,4078668,18.1,2271823,10.1,1.8,0.6,0.2,0.1
1074,2016-3,2016,3,아우디코리아,아우디Q7,아우디,20대,701,2928217,84.6,1336560,38.6,9.2,3.5,1.9,1.3
1075,2016-3,2016,3,아우디코리아,아우디Q7,아우디,30대,701,5984355,144.3,1962008,47.3,19.9,10.8,4.7,2.6
1076,2016-3,2016,3,아우디코리아,아우디Q7,아우디,40대,701,12564022,304.8,2920975,70.9,39.4,23.6,13.8,7.9
1077,2016-3,2016,3,아우디코리아,아우디Q7,아우디,50대,701,8675423,279.0,2226442,71.6,41.3,22.8,11.9,6.3
1078,2016-3,2016,3,아우디코리아,아우디Q7,아우디,60대,701,7557664,240.6,2116867,67.4,32.8,16.3,10.5,5.3
1079,2016-3,2016,3,아우디코리아,아우디Q7,아우디,개인,701,42010686,186.3,12562304,55.7,25.1,13.0,7.1,3.8
1080,2016-3,2016,3,에프씨에이코리아,크라이슬러피아트500X,피아트,20대,543,894444,25.8,494851,14.3,2.8,0.7,0.5,0.4
1081,2016-3,2016,3,에프씨에이코리아,크라이슬러피아트500X,피아트,30대,543,2366329,57.1,1125808,27.1,7.0,2.2,1.0,0.2
1082,2016-3,2016,3,에프씨에이코리아,크라이슬러피아트500X,피아트,40대,543,3585977,87.0,1376061,33.4,11.9,4.2,1.7,1.4
1083,2016-3,2016,3,에프씨에이코리아,크라이슬러피아트500X,피아트,50대,543,2927260,94.1,1032911,33.2,12.5,4.9,2.1,1.1
1084,2016-3,2016,3,에프씨에이코리아,크라이슬러피아트500X,피아트,60대,543,2263299,72.0,773123,24.6,7.4,3.1,1.8,1.5
1085,2016-3,2016,3,에프씨에이코리아,크라이슬러피아트500X,피아트,개인,543,13177398,58.4,5378180,23.8,7.3,2.6,1.2,0.7
1086,2016-3,2016,3,재규어랜드로버코리아,재규어XF,재규어,20대,2135,13343258,385.3,2109414,60.9,34.5,23.7,19.1,17.0
1087,2016-3,2016,3,재규어랜드로버코리아,재규어XF,재규어,30대,2135,24868111,599.7,2769772,66.8,50.0,37.7,31.1,26.0
1088,2016-3,2016,3,재규어랜드로버코리아,재규어XF,재규어,40대,2135,48423220,1174.6,3705056,89.9,78.7,65.9,57.5,46.3
1089,2016-3,2016,3,재규어랜드로버코리아,재규어XF,재규어,50대,2135,37910229,1219.2,2819889,90.7,82.2,71.5,62.1,52.1
1090,2016-3,2016,3,재규어랜드로버코리아,재규어XF,재규어,60대,2135,35255405,1122.2,2802799,89.2,78.1,67.8,54.5,45.2
1091,2016-3,2016,3,재규어랜드로버코리아,재규어XF,재규어,개인,2135,180041299,798.4,17436211,77.3,61.0,48.5,40.0,33.1
1092,2016-3,2016,3,재규어랜드로버코리아,재규어랜드로버레인지로버스포츠,랜드로버,20대,94,372798,10.8,316823,9.1,0.1,0.0,0.0,0.0
1093,2016-3,2016,3,재규어랜드로버코리아,재규어랜드로버레인지로버스포츠,랜드로버,30대,94,956260,23.1,615811,14.9,1.8,0.0,0.0,0.0
1094,2016-3,2016,3,재규어랜드로버코리아,재규어랜드로버레인지로버스포츠,랜드로버,40대,94,1423742,34.5,736350,17.9,3.6,1.6,0.4,0.3
1095,2016-3,2016,3,재규어랜드로버코리아,재규어랜드로버레인지로버스포츠,랜드로버,50대,94,605985,19.5,427220,13.7,1.1,0.1,0.0,0.0
1096,2016-3,2016,3,재규어랜드로버코리아,재규어랜드로버레인지로버스포츠,랜드로버,60대,94,434490,13.8,283996,9.0,1.2,0.0,0.0,0.0
1097,2016-3,2016,3,재규어랜드로버코리아,재규어랜드로버레인지로버스포츠,랜드로버,개인,94,4199786,18.6,2646902,11.7,1.5,0.3,0.1,0.1
1098,2016-3,2016,3,포드세일즈서비스코리아,포드몬데오,포드,20대,108,313584,9.1,243867,7.0,0.6,0.0,0.0,0.0
1099,2016-3,2016,3,포드세일즈서비스코리아,포드몬데오,포드,30대,108,631930,15.2,473529,11.4,0.1,0.0,0.0,0.0
1100,2016-3,2016,3,포드세일즈서비스코리아,포드몬데오,포드,40대,108,1250854,30.3,802482,19.5,2.1,0.3,0.0,0.0
1101,2016-3,2016,3,포드세일즈서비스코리아,포드몬데오,포드,50대,108,616123,19.8,453483,14.6,1.2,0.2,0.1,0.0
1102,2016-3,2016,3,포드세일즈서비스코리아,포드몬데오,포드,60대,108,484893,15.4,306759,9.8,0.9,0.2,0.0,0.0
1103,2016-3,2016,3,포드세일즈서비스코리아,포드몬데오,포드,개인,108,3738110,16.6,2593554,11.5,0.9,0.1,0.0,0.0
1104,2016-3,2016,3,포드세일즈서비스코리아,포드쿠가,포드,20대,219,529529,15.3,411476,11.9,0.8,0.0,0.0,0.0
1105,2016-3,2016,3,포드세일즈서비스코리아,포드쿠가,포드,30대,219,1018225,24.6,672055,16.2,2.4,0.8,0.0,0.0
1106,2016-3,2016,3,포드세일즈서비스코리아,포드쿠가,포드,40대,219,1483025,36.0,963255,23.4,2.6,0.3,0.1,0.0
1107,2016-3,2016,3,포드세일즈서비스코리아,포드쿠가,포드,50대,219,1260764,40.5,745789,24.0,3.9,1.2,0.3,0.3
1108,2016-3,2016,3,포드세일즈서비스코리아,포드쿠가,포드,60대,219,809820,25.8,585287,18.6,1.3,0.2,0.2,0.0
1109,2016-3,2016,3,포드세일즈서비스코리아,포드쿠가,포드,개인,219,5685216,25.2,3806327,16.9,1.9,0.4,0.1,0.1
1110,2016-3,2016,3,포드세일즈서비스코리아,포드포커스,포드,20대,87,262830,7.6,206059,6.0,0.0,0.0,0.0,0.0
1111,2016-3,2016,3,포드세일즈서비스코리아,포드포커스,포드,30대,87,428604,10.3,379814,9.2,0.1,0.0,0.0,0.0
1112,2016-3,2016,3,포드세일즈서비스코리아,포드포커스,포드,40대,87,728292,17.7,543691,13.2,0.7,0.1,0.0,0.0
1113,2016-3,2016,3,포드세일즈서비스코리아,포드포커스,포드,50대,87,481584,15.5,362804,11.7,0.7,0.0,0.0,0.0
1114,2016-3,2016,3,포드세일즈서비스코리아,포드포커스,포드,60대,87,303314,9.7,234923,7.5,0.7,0.0,0.0,0.0
1115,2016-3,2016,3,포드세일즈서비스코리아,포드포커스,포드,개인,87,2558229,11.3,2025448,9.0,0.4,0.0,0.0,0.0
1116,2016-3,2016,3,한국닛산,닛산인피니티Q50,인피니티,20대,198,285435,8.2,276417,8.0,0.0,0.0,0.0,0.0
1117,2016-3,2016,3,한국닛산,닛산인피니티Q50,인피니티,30대,198,586409,14.1,470587,11.3,0.4,0.2,0.0,0.0
1118,2016-3,2016,3,한국닛산,닛산인피니티Q50,인피니티,40대,198,1019129,24.7,717141,17.4,1.6,0.4,0.0,0.0
1119,2016-3,2016,3,한국닛산,닛산인피니티Q50,인피니티,50대,198,675856,21.7,456358,14.7,1.7,0.4,0.0,0.0
1120,2016-3,2016,3,한국닛산,닛산인피니티Q50,인피니티,60대,198,504193,16.0,325796,10.4,0.9,0.2,0.1,0.0
1121,2016-3,2016,3,한국닛산,닛산인피니티Q50,인피니티,개인,198,3562718,15.8,2632410,11.7,0.8,0.2,0.0,0.0
1122,2016-3,2016,3,한국토요타자동차,한국토요타RAV4,토요타,20대,620,1309363,37.8,656551,19.0,5.1,1.5,0.3,0.0
1123,2016-3,2016,3,한국토요타자동차,한국토요타RAV4,토요타,30대,620,3235455,78.0,1360292,32.8,10.4,3.6,1.5,0.2
1124,2016-3,2016,3,한국토요타자동차,한국토요타RAV4,토요타,40대,620,5159595,125.2,1816723,44.1,19.1,8.0,2.5,1.0
1125,2016-3,2016,3,한국토요타자동차,한국토요타RAV4,토요타,50대,620,4089930,131.5,1415356,45.5,19.2,6.2,3.2,2.1
1126,2016-3,2016,3,한국토요타자동차,한국토요타RAV4,토요타,60대,620,4471770,142.3,1499714,47.7,19.9,9.5,4.2,2.4
1127,2016-3,2016,3,한국토요타자동차,한국토요타RAV4,토요타,개인,620,20315786,90.1,7799027,34.6,12.7,4.8,1.9,0.9
1128,2016-3,2016,3,한국토요타자동차,한국토요타렉서스RX,렉서스,20대,651,1306434,37.7,833576,24.1,3.0,0.3,0.0,0.0
1129,2016-3,2016,3,한국토요타자동차,한국토요타렉서스RX,렉서스,30대,651,3081658,74.3,1314282,31.7,10.4,2.0,0.9,0.7
1130,2016-3,2016,3,한국토요타자동차,한국토요타렉서스RX,렉서스,40대,651,6479136,157.2,2224530,54.0,21.6,10.4,5.5,2.3
1131,2016-3,2016,3,한국토요타자동차,한국토요타렉서스RX,렉서스,50대,651,4627220,148.8,1696641,54.6,20.8,10.0,3.2,1.7
1132,2016-3,2016,3,한국토요타자동차,한국토요타렉서스RX,렉서스,60대,651,3771327,120.0,1409499,44.9,16.4,6.6,3.3,1.5
1133,2016-3,2016,3,한국토요타자동차,한국토요타렉서스RX,렉서스,개인,651,21591283,95.7,8483226,37.6,12.8,5.2,2.3,1.1
1134,2016-3,2016,3,한국토요타자동차,한국토요타프리우스,토요타,20대,265,508560,14.7,340024,9.8,0.8,0.3,0.0,0.0
1135,2016-3,2016,3,한국토요타자동차,한국토요타프리우스,토요타,30대,265,1197628,28.9,691903,16.7,2.3,1.2,0.1,0.0
1136,2016-3,2016,3,한국토요타자동차,한국토요타프리우스,토요타,40대,265,1933698,46.9,1103632,26.8,4.5,1.1,0.3,0.2
1137,2016-3,2016,3,한국토요타자동차,한국토요타프리우스,토요타,50대,265,1847361,59.4,959965,30.9,6.6,1.6,1.0,0.3
1138,2016-3,2016,3,한국토요타자동차,한국토요타프리우스,토요타,60대,265,1360403,43.3,808476,25.7,4.5,0.4,0.0,0.0
1139,2016-3,2016,3,한국토요타자동차,한국토요타프리우스,토요타,개인,265,7455212,33.1,4345774,19.3,3.1,0.8,0.2,0.1
1140,2016-3,2016,3,한불모터스,한불모터스푸조2008,푸조,20대,390,609835,17.6,470333,13.6,0.7,0.2,0.0,0.0
1141,2016-3,2016,3,한불모터스,한불모터스푸조2008,푸조,30대,390,1336977,32.2,829010,20.0,2.5,1.0,0.1,0.0
1142,2016-3,2016,3,한불모터스,한불모터스푸조2008,푸조,40대,390,3530721,85.6,1595476,38.7,11.6,3.0,1.3,0.4
1143,2016-3,2016,3,한불모터스,한불모터스푸조2008,푸조,50대,390,3051259,98.1,1374346,44.2,12.9,3.4,1.5,0.6
1144,2016-3,2016,3,한불모터스,한불모터스푸조2008,푸조,60대,390,2124615,67.6,1099503,35.0,8.6,1.7,0.5,0.2
1145,2016-3,2016,3,한불모터스,한불모터스푸조2008,푸조,개인,390,12082509,53.6,6327487,28.1,6.1,1.6,0.5,0.2
1146,2016-3,2016,3,한불모터스,한불모터스푸조3008,푸조,20대,28,49283,1.4,45442,1.3,0.0,0.0,0.0,0.0
1147,2016-3,2016,3,한불모터스,한불모터스푸조3008,푸조,30대,28,77168,1.9,72476,1.7,0.0,0.0,0.0,0.0
1148,2016-3,2016,3,한불모터스,한불모터스푸조3008,푸조,40대,28,76771,1.9,74000,1.8,0.0,0.0,0.0,0.0
1149,2016-3,2016,3,한불모터스,한불모터스푸조3008,푸조,50대,28,220329,7.1,155696,5.0,0.6,0.3,0.0,0.0
1150,2016-3,2016,3,한불모터스,한불모터스푸조3008,푸조,60대,28,750830,23.9,441347,14.0,2.8,0.0,0.0,0.0
1151,2016-3,2016,3,한불모터스,한불모터스푸조3008,푸조,개인,28,1191418,5.3,794473,3.5,0.5,0.0,0.0,0.0
1152,2016-3,2016,3,한불모터스,한불모터스푸조308GT,푸조,20대,88,533566,15.4,362236,10.5,0.9,0.0,0.0,0.0
1153,2016-3,2016,3,한불모터스,한불모터스푸조308GT,푸조,30대,88,948820,22.9,688975,16.6,1.8,0.1,0.0,0.0
1154,2016-3,2016,3,한불모터스,한불모터스푸조308GT,푸조,40대,88,2980096,72.3,1232959,29.9,10.0,3.9,1.2,0.4
1155,2016-3,2016,3,한불모터스,한불모터스푸조308GT,푸조,50대,88,1974557,63.5,1027507,33.0,6.0,2.7,1.0,0.4
1156,2016-3,2016,3,한불모터스,한불모터스푸조308GT,푸조,60대,88,1248890,39.8,696311,22.2,3.7,1.4,0.3,0.0
1157,2016-3,2016,3,한불모터스,한불모터스푸조308GT,푸조,개인,88,8366866,37.1,4398206,19.5,4.0,1.4,0.4,0.1
1158,2016-3,2016,3,한불모터스,한불모터스푸조508,푸조,20대,34,69791,2.0,69624,2.0,0.0,0.0,0.0,0.0
1159,2016-3,2016,3,한불모터스,한불모터스푸조508,푸조,30대,34,62695,1.5,57987,1.4,0.0,0.0,0.0,0.0
1160,2016-3,2016,3,한불모터스,한불모터스푸조508,푸조,40대,34,268101,6.5,159677,3.9,0.8,0.3,0.0,0.0
1161,2016-3,2016,3,한불모터스,한불모터스푸조508,푸조,50대,34,378230,12.2,268124,8.6,0.4,0.3,0.0,0.0
1162,2016-3,2016,3,한불모터스,한불모터스푸조508,푸조,60대,34,606928,19.3,416991,13.3,1.7,0.1,0.0,0.0
1163,2016-3,2016,3,한불모터스,한불모터스푸조508,푸조,개인,34,1509095,6.7,1081782,4.8,0.5,0.1,0.0,0.0
1164,2016-3,2016,3,한불모터스,한불푸조308,푸조,20대,109,243824,7.0,113107,3.3,1.0,0.5,0.0,0.0
1165,2016-3,2016,3,한불모터스,한불푸조308,푸조,30대,109,412443,9.9,385976,9.3,0.2,0.0,0.0,0.0
1166,2016-3,2016,3,한불모터스,한불푸조308,푸조,40대,109,1075197,26.1,646026,15.7,2.5,0.5,0.0,0.0
1167,2016-3,2016,3,한불모터스,한불푸조308,푸조,50대,109,1281906,41.2,774316,24.9,3.2,1.8,0.2,0.1
1168,2016-3,2016,3,한불모터스,한불푸조308,푸조,60대,109,1712633,54.5,948326,30.2,6.9,1.0,0.1,0.0
1169,2016-3,2016,3,한불모터스,한불푸조308,푸조,개인,109,4916120,21.8,3043330,13.5,2.1,0.5,0.0,0.0
1170,2016-3,2016,3,혼다코리아,혼다ACCORD,혼다,20대,39,86687,2.5,72112,2.1,0.0,0.0,0.0,0.0
1171,2016-3,2016,3,혼다코리아,혼다ACCORD,혼다,30대,39,134392,3.2,133699,3.2,0.0,0.0,0.0,0.0
1172,2016-3,2016,3,혼다코리아,혼다ACCORD,혼다,40대,39,180674,4.4,152850,3.7,0.2,0.0,0.0,0.0
1173,2016-3,2016,3,혼다코리아,혼다ACCORD,혼다,50대,39,103328,3.3,75809,2.4,0.0,0.0,0.0,0.0
1174,2016-3,2016,3,혼다코리아,혼다ACCORD,혼다,60대,39,70227,2.2,64570,2.1,0.0,0.0,0.0,0.0
1175,2016-3,2016,3,혼다코리아,혼다ACCORD,혼다,개인,39,697260,3.1,580162,2.6,0.1,0.0,0.0,0.0
1176,2016-3,2016,3,혼다코리아,혼다파일럿,혼다,20대,42,30721,0.9,30766,0.9,0.0,0.0,0.0,0.0
1177,2016-3,2016,3,혼다코리아,혼다파일럿,혼다,30대,42,226748,5.5,226606,5.5,0.0,0.0,0.0,0.0
1178,2016-3,2016,3,혼다코리아,혼다파일럿,혼다,40대,42,322535,7.8,293838,7.1,0.0,0.0,0.0,0.0
1179,2016-3,2016,3,혼다코리아,혼다파일럿,혼다,50대,42,107721,3.5,100392,3.2,0.0,0.0,0.0,0.0
1180,2016-3,2016,3,혼다코리아,혼다파일럿,혼다,60대,42,82463,2.6,80698,2.6,0.0,0.0,0.0,0.0
1181,2016-3,2016,3,혼다코리아,혼다파일럿,혼다,개인,42,827677,3.7,790550,3.5,0.0,0.0,0.0,0.0
1638,2016-4,2016,4,BMW코리아,BMWI8,BMW,20대,3,593429,17.1,357744,10.3,1.2,0.0,0.0,0.0
1639,2016-4,2016,4,BMW코리아,BMWI8,BMW,30대,3,944225,22.8,470324,11.3,2.6,0.0,0.0,0.0
1640,2016-4,2016,4,BMW코리아,BMWI8,BMW,40대,3,1542933,37.4,798890,19.4,5.5,0.0,0.0,0.0
1641,2016-4,2016,4,BMW코리아,BMWI8,BMW,50대,3,1551741,49.9,760493,24.5,9.4,0.0,0.0,0.0
1642,2016-4,2016,4,BMW코리아,BMWI8,BMW,60대,3,1612952,51.3,744845,23.7,10.7,0.0,0.0,0.0
1643,2016-4,2016,4,BMW코리아,BMWI8,BMW,개인,3,6587094,29.2,3337814,14.8,4.5,0.0,0.0,0.0
1644,2016-4,2016,4,BMW코리아,BMW미니컨버터블,BMW,20대,1223,1839316,53.1,747449,21.6,5.9,3.2,1.3,1.0
1645,2016-4,2016,4,BMW코리아,BMW미니컨버터블,BMW,30대,1223,3670782,88.5,1390865,33.5,10.3,5.4,2.6,0.9
1646,2016-4,2016,4,BMW코리아,BMW미니컨버터블,BMW,40대,1223,7126646,172.9,1679571,40.7,20.4,12.6,8.0,5.2
